"order_id","order_date","required_date","shipped_date","order_status","customer_name","customer_city","store_name","staff_name","product_name","brand_name","category_name","quantity","list_price","discount","total_amount"
1428,"2018-03-08","2018-03-10","2018-03-11",4,"Addie Hahn","Franklin Square","Baldwin Bikes","Venita Daniel","Electra Super Moto 8i - 2018","Electra","Cruisers Bicycles",2,"899.99","0.20","1439.9840"
1428,"2018-03-08","2018-03-10","2018-03-11",4,"Addie Hahn","Franklin Square","Baldwin Bikes","Venita Daniel","Surly Big Fat Dummy Frameset - 2018","Surly","Mountain Bikes",1,"469.99","0.07","437.0907"
1428,"2018-03-08","2018-03-10","2018-03-11",4,"Addie Hahn","Franklin Square","Baldwin Bikes","Venita Daniel","Trek Neko+ - 2018","Trek","Electric Bikes",2,"2799.99","0.07","5207.9814"
1428,"2018-03-08","2018-03-10","2018-03-11",4,"Addie Hahn","Franklin Square","Baldwin Bikes","Venita Daniel","Surly Karate Monkey 27.5+ Frameset - 2017","Surly","Mountain Bikes",1,"2499.99","0.10","2249.9910"
1428,"2018-03-08","2018-03-10","2018-03-11",4,"Addie Hahn","Franklin Square","Baldwin Bikes","Venita Daniel","Trek XM700+ - 2018","Trek","Electric Bikes",2,"3499.99","0.20","5599.9840"
1429,"2018-03-08","2018-03-09","2018-03-09",4,"Patria Harper","Astoria","Baldwin Bikes","Marcelene Boyer","Electra Amsterdam Original 3i - 2015/2017","Electra","Cruisers Bicycles",2,"659.99","0.20","1055.9840"
1430,"2018-03-10","2018-03-13","2018-03-11",4,"Tara Maynard","Lindenhurst","Baldwin Bikes","Venita Daniel","Electra Cruiser 7D Ladies' - 2016/2018","Electra","Cruisers Bicycles",1,"319.99","0.05","303.9905"
1430,"2018-03-10","2018-03-13","2018-03-11",4,"Tara Maynard","Lindenhurst","Baldwin Bikes","Venita Daniel","Electra Cruiser 7D (24-Inch) Ladies' - 2016/2018","Electra","Children Bicycles",1,"319.99","0.07","297.5907"
1431,"2018-03-11","2018-03-12","2018-03-14",4,"Mazie Fernandez","Webster","Baldwin Bikes","Marcelene Boyer","Trek Boone 7 Disc - 2018","Trek","Cyclocross Bicycles",1,"3999.99","0.10","3599.9910"
1431,"2018-03-11","2018-03-12","2018-03-14",4,"Mazie Fernandez","Webster","Baldwin Bikes","Marcelene Boyer","Surly Ogre Frameset - 2017","Surly","Road Bikes",1,"749.99","0.07","697.4907"
1431,"2018-03-11","2018-03-12","2018-03-14",4,"Mazie Fernandez","Webster","Baldwin Bikes","Marcelene Boyer","Electra Townie Commute Go! Ladies' - 2018","Electra","Cruisers Bicycles",1,"2999.99","0.20","2399.9920"
1431,"2018-03-11","2018-03-12","2018-03-14",4,"Mazie Fernandez","Webster","Baldwin Bikes","Marcelene Boyer","Electra Townie Balloon 3i EQ - 2017/2018","Electra","Cruisers Bicycles",1,"749.99","0.07","697.4907"
1432,"2018-03-11","2018-03-12","2018-03-14",4,"Gayla Sims","Lindenhurst","Baldwin Bikes","Marcelene Boyer","Surly ECR - 2018","Surly","Road Bikes",1,"1899.00","0.20","1519.2000"
1433,"2018-03-11","2018-03-13","2018-03-12",4,"Britteny Schroeder","Pittsford","Baldwin Bikes","Venita Daniel","Strider Sport 16 - 2018","Strider","Children Bicycles",1,"249.99","0.07","232.4907"
1434,"2018-03-14","2018-03-16","2018-03-16",4,"Frederica Rojas","Ithaca","Baldwin Bikes","Marcelene Boyer","Electra Cruiser Lux 1 - 2016/2018","Electra","Cruisers Bicycles",2,"429.99","0.20","687.9840"
1434,"2018-03-14","2018-03-16","2018-03-16",4,"Frederica Rojas","Ithaca","Baldwin Bikes","Marcelene Boyer","Electra Townie Commute Go! - 2018","Electra","Electric Bikes",1,"2999.99","0.10","2699.9910"
1434,"2018-03-14","2018-03-16","2018-03-16",4,"Frederica Rojas","Ithaca","Baldwin Bikes","Marcelene Boyer","Electra Starship 1 16 - 2018","Electra","Children Bicycles",2,"279.99","0.10","503.9820"
1434,"2018-03-14","2018-03-16","2018-03-16",4,"Frederica Rojas","Ithaca","Baldwin Bikes","Marcelene Boyer","Trek Powerfly 8 FS Plus - 2017","Trek","Electric Bikes",2,"4999.99","0.07","9299.9814"
1435,"2018-03-14","2018-03-15","2018-03-16",4,"Laurel Schultz","Mount Vernon","Baldwin Bikes","Marcelene Boyer","Trek Stache 5 - 2018","Trek","Mountain Bikes",2,"1599.99","0.07","2975.9814"
1435,"2018-03-14","2018-03-15","2018-03-16",4,"Laurel Schultz","Mount Vernon","Baldwin Bikes","Marcelene Boyer","Trek X-Caliber 8 - 2017","Trek","Mountain Bikes",1,"999.99","0.20","799.9920"
1435,"2018-03-14","2018-03-15","2018-03-16",4,"Laurel Schultz","Mount Vernon","Baldwin Bikes","Marcelene Boyer","Sun Bicycles ElectroLite - 2017","Sun Bicycles","Electric Bikes",1,"1559.99","0.10","1403.9910"
1435,"2018-03-14","2018-03-15","2018-03-16",4,"Laurel Schultz","Mount Vernon","Baldwin Bikes","Marcelene Boyer","Electra Townie Balloon 3i EQ Ladies' - 2018","Electra","Cruisers Bicycles",1,"799.99","0.07","743.9907"
1436,"2018-03-14","2018-03-17","2018-03-16",4,"Zenia Bruce","Rosedale","Baldwin Bikes","Marcelene Boyer","Electra Townie Original 21D Ladies' - 2018","Electra","Cruisers Bicycles",2,"559.99","0.07","1041.5814"
1437,"2018-03-15","2018-03-16","2018-03-16",4,"Homer Powers","Palos Verdes Peninsula","Santa Cruz Bikes","Mireya Copeland","Trek Stache 5 - 2018","Trek","Mountain Bikes",2,"1599.99","0.05","3039.9810"
1438,"2018-03-15","2018-03-17","2018-03-16",4,"Dortha Jarvis","Oceanside","Baldwin Bikes","Marcelene Boyer","Electra Delivery 3i - 2016/2017/2018","Electra","Cruisers Bicycles",1,"959.99","0.20","767.9920"
1438,"2018-03-15","2018-03-17","2018-03-16",4,"Dortha Jarvis","Oceanside","Baldwin Bikes","Marcelene Boyer","Trek Remedy 9.8 27.5 - 2018","Trek","Mountain Bikes",1,"4999.99","0.20","3999.9920"
1438,"2018-03-15","2018-03-17","2018-03-16",4,"Dortha Jarvis","Oceanside","Baldwin Bikes","Marcelene Boyer","Electra Amsterdam Fashion 7i Ladies' - 2017","Electra","Cruisers Bicycles",2,"1099.99","0.05","2089.9810"
1438,"2018-03-15","2018-03-17","2018-03-16",4,"Dortha Jarvis","Oceanside","Baldwin Bikes","Marcelene Boyer","Heller Shagamaw GX1 - 2018","Heller","Mountain Bikes",1,"2599.00","0.10","2339.1000"
1438,"2018-03-15","2018-03-17","2018-03-16",4,"Dortha Jarvis","Oceanside","Baldwin Bikes","Marcelene Boyer","Trek Dual Sport+ - 2018","Trek","Electric Bikes",2,"2799.99","0.07","5207.9814"
1439,"2018-03-15","2018-03-16","2018-03-17",4,"Jerlene Rios","Plainview","Baldwin Bikes","Venita Daniel","Trek Fuel EX 5 27.5 Plus - 2017","Trek","Mountain Bikes",1,"2299.99","0.07","2138.9907"
1439,"2018-03-15","2018-03-16","2018-03-17",4,"Jerlene Rios","Plainview","Baldwin Bikes","Venita Daniel","Strider Classic 12 Balance Bike - 2018","Strider","Children Bicycles",1,"89.99","0.20","71.9920"
1439,"2018-03-15","2018-03-16","2018-03-17",4,"Jerlene Rios","Plainview","Baldwin Bikes","Venita Daniel","Electra Townie Original 7D - 2017","Electra","Comfort Bicycles",2,"489.99","0.05","930.9810"
1439,"2018-03-15","2018-03-16","2018-03-17",4,"Jerlene Rios","Plainview","Baldwin Bikes","Venita Daniel","Trek Domane SLR 8 Disc - 2018","Trek","Road Bikes",1,"7499.99","0.05","7124.9905"
1440,"2018-03-15","2018-03-18","2018-03-16",4,"Julianne Shannon","Sugar Land","Rowlett Bikes","Kali Vargas","Trek Marlin 7 - 2017/2018","Trek","Mountain Bikes",2,"749.99","0.07","1394.9814"
1440,"2018-03-15","2018-03-18","2018-03-16",4,"Julianne Shannon","Sugar Land","Rowlett Bikes","Kali Vargas","Sun Bicycles Cruz 7 - Women's - 2017","Sun Bicycles","Comfort Bicycles",1,"416.99","0.07","387.8007"
1440,"2018-03-15","2018-03-18","2018-03-16",4,"Julianne Shannon","Sugar Land","Rowlett Bikes","Kali Vargas","Trek CrossRip+ - 2018","Trek","Electric Bikes",1,"4499.99","0.10","4049.9910"
1440,"2018-03-15","2018-03-18","2018-03-16",4,"Julianne Shannon","Sugar Land","Rowlett Bikes","Kali Vargas","Trek Domane AL 2 - 2018","Trek","Road Bikes",2,"749.99","0.05","1424.9810"
1440,"2018-03-15","2018-03-18","2018-03-16",4,"Julianne Shannon","Sugar Land","Rowlett Bikes","Kali Vargas","Sun Bicycles Revolutions 24 - Girl's - 2017","Sun Bicycles","Cruisers Bicycles",2,"250.99","0.20","401.5840"
1441,"2018-03-15","2018-03-16","2018-03-18",4,"Orval Hunter","San Angelo","Rowlett Bikes","Kali Vargas","Surly Ice Cream Truck Frameset - 2016","Surly","Mountain Bikes",1,"469.99","0.05","446.4905"
1441,"2018-03-15","2018-03-16","2018-03-18",4,"Orval Hunter","San Angelo","Rowlett Bikes","Kali Vargas","Electra Townie Commute 8D Ladies' - 2018","Electra","Cruisers Bicycles",2,"699.99","0.20","1119.9840"
1441,"2018-03-15","2018-03-16","2018-03-18",4,"Orval Hunter","San Angelo","Rowlett Bikes","Kali Vargas","Haro SR 1.3 - 2017","Haro","Mountain Bikes",1,"1409.99","0.07","1311.2907"
1442,"2018-03-16","2018-03-17","2018-03-17",4,"Emmett Hahn","Freeport","Baldwin Bikes","Venita Daniel","Trek Emonda SLR 6 - 2018","Trek","Road Bikes",1,"4499.99","0.10","4049.9910"
1442,"2018-03-16","2018-03-17","2018-03-17",4,"Emmett Hahn","Freeport","Baldwin Bikes","Venita Daniel","Electra Cruiser 1 Ladies' - 2018","Electra","Cruisers Bicycles",1,"269.99","0.07","251.0907"
1442,"2018-03-16","2018-03-17","2018-03-17",4,"Emmett Hahn","Freeport","Baldwin Bikes","Venita Daniel","Trek Precaliber 16 Girl's - 2018","Trek","Children Bicycles",2,"209.99","0.05","398.9810"
1443,"2018-03-16","2018-03-17","2018-03-17",4,"Damian Mills","Long Beach","Baldwin Bikes","Venita Daniel","Trek Emonda SLR 6 - 2018","Trek","Road Bikes",1,"4499.99","0.07","4184.9907"
1443,"2018-03-16","2018-03-17","2018-03-17",4,"Damian Mills","Long Beach","Baldwin Bikes","Venita Daniel","Trek Emonda S 5 - 2017","Trek","Road Bikes",1,"1999.99","0.20","1599.9920"
1443,"2018-03-16","2018-03-17","2018-03-17",4,"Damian Mills","Long Beach","Baldwin Bikes","Venita Daniel","Electra Townie 7D (20-inch) - Boys' - 2017","Electra","Children Bicycles",2,"339.99","0.10","611.9820"
1444,"2018-03-16","2018-03-17","2018-03-19",4,"Barry Albert","Auburn","Baldwin Bikes","Marcelene Boyer","Trek Precaliber 16 Girls - 2017","Trek","Children Bicycles",1,"209.99","0.10","188.9910"
1444,"2018-03-16","2018-03-17","2018-03-19",4,"Barry Albert","Auburn","Baldwin Bikes","Marcelene Boyer","Surly ECR 27.5 - 2018","Surly","Mountain Bikes",2,"1899.00","0.20","3038.4000"
1445,"2018-03-17","2018-03-18","2018-03-20",4,"Reita Dickson","Scarsdale","Baldwin Bikes","Venita Daniel","Electra Moto 3i - 2018","Electra","Cruisers Bicycles",2,"639.99","0.10","1151.9820"
1445,"2018-03-17","2018-03-18","2018-03-20",4,"Reita Dickson","Scarsdale","Baldwin Bikes","Venita Daniel","Surly Steamroller - 2017","Surly","Road Bikes",1,"875.99","0.07","814.6707"
1445,"2018-03-17","2018-03-18","2018-03-20",4,"Reita Dickson","Scarsdale","Baldwin Bikes","Venita Daniel","Trek Farley Carbon Frameset - 2018","Trek","Mountain Bikes",2,"999.99","0.10","1799.9820"
1446,"2018-03-17","2018-03-18","2018-03-18",4,"Sandy Mills","Schenectady","Baldwin Bikes","Marcelene Boyer","Electra Cruiser 7D (24-Inch) Ladies' - 2016/2018","Electra","Cruisers Bicycles",1,"319.99","0.05","303.9905"
1446,"2018-03-17","2018-03-18","2018-03-18",4,"Sandy Mills","Schenectady","Baldwin Bikes","Marcelene Boyer","Electra Cruiser Lux Fat Tire 7D - 2018","Electra","Cruisers Bicycles",2,"639.99","0.05","1215.9810"
1446,"2018-03-17","2018-03-18","2018-03-18",4,"Sandy Mills","Schenectady","Baldwin Bikes","Marcelene Boyer","Electra Daydreamer 3i Ladies' - 2018","Electra","Cruisers Bicycles",2,"899.99","0.05","1709.9810"
1447,"2018-03-18","2018-03-20","2018-03-20",4,"Lurlene Cotton","Pleasanton","Santa Cruz Bikes","Genna Serrano","Trek Domane SL 8 Disc - 2018","Trek","Road Bikes",1,"5499.99","0.20","4399.9920"
1448,"2018-03-18","2018-03-19","2018-03-21",4,"Whitney Estes","Brentwood","Baldwin Bikes","Marcelene Boyer","Electra Townie Balloon 8D EQ Ladies' - 2016/2017/2018","Electra","Cruisers Bicycles",1,"749.99","0.10","674.9910"
1449,"2018-03-18","2018-03-19","2018-03-20",4,"Sheba Knapp","Woodside","Baldwin Bikes","Venita Daniel","Trek Emonda ALR 6 - 2018","Trek","Road Bikes",1,"2299.99","0.07","2138.9907"
1449,"2018-03-18","2018-03-19","2018-03-20",4,"Sheba Knapp","Woodside","Baldwin Bikes","Venita Daniel","Trek Domane S 6 - 2017","Trek","Road Bikes",1,"2699.99","0.20","2159.9920"
1449,"2018-03-18","2018-03-19","2018-03-20",4,"Sheba Knapp","Woodside","Baldwin Bikes","Venita Daniel","Electra Townie Balloon 3i EQ Ladies' - 2018","Electra","Cruisers Bicycles",2,"799.99","0.07","1487.9814"
1449,"2018-03-18","2018-03-19","2018-03-20",4,"Sheba Knapp","Woodside","Baldwin Bikes","Venita Daniel","Electra Townie Commute Go! Ladies' - 2018","Electra","Cruisers Bicycles",2,"2999.99","0.05","5699.9810"
1449,"2018-03-18","2018-03-19","2018-03-20",4,"Sheba Knapp","Woodside","Baldwin Bikes","Venita Daniel","Electra Girl's Hawaii 1 (16-inch) - 2015/2016","Electra","Cruisers Bicycles",2,"269.99","0.10","485.9820"
1450,"2018-03-19","2018-03-20","2018-03-22",4,"Sophia Mcmillan","Uniondale","Baldwin Bikes","Venita Daniel","Electra Straight 8 3i (20-inch) - Boy's - 2017","Electra","Children Bicycles",1,"489.99","0.07","455.6907"
1450,"2018-03-19","2018-03-20","2018-03-22",4,"Sophia Mcmillan","Uniondale","Baldwin Bikes","Venita Daniel","Trek Domane ALR Frameset - 2018","Trek","Road Bikes",2,"3199.99","0.10","5759.9820"
1450,"2018-03-19","2018-03-20","2018-03-22",4,"Sophia Mcmillan","Uniondale","Baldwin Bikes","Venita Daniel","Electra Townie Original 21D - 2018","Electra","Comfort Bicycles",1,"559.99","0.20","447.9920"
1450,"2018-03-19","2018-03-20","2018-03-22",4,"Sophia Mcmillan","Uniondale","Baldwin Bikes","Venita Daniel","Trek Crockett 7 Disc - 2018","Trek","Cyclocross Bicycles",2,"2999.99","0.10","5399.9820"
1450,"2018-03-19","2018-03-20","2018-03-22",4,"Sophia Mcmillan","Uniondale","Baldwin Bikes","Venita Daniel","Electra Koa 3i Ladies' - 2018","Electra","Cruisers Bicycles",2,"899.99","0.05","1709.9810"
1451,"2018-03-19","2018-03-22","2018-03-20",4,"Kristy Watkins","Howard Beach","Baldwin Bikes","Marcelene Boyer","Trek Ticket S Frame - 2018","Trek","Mountain Bikes",1,"1469.99","0.05","1396.4905"
1452,"2018-03-20","2018-03-23","2018-03-23",4,"Mireille Puckett","Oxnard","Santa Cruz Bikes","Genna Serrano","Electra Sugar Skulls 1 (20-inch) - Girl's - 2017","Electra","Children Bicycles",2,"299.99","0.10","539.9820"
1452,"2018-03-20","2018-03-23","2018-03-23",4,"Mireille Puckett","Oxnard","Santa Cruz Bikes","Genna Serrano","Electra Daydreamer 3i Ladies' - 2018","Electra","Cruisers Bicycles",1,"899.99","0.20","719.9920"
1452,"2018-03-20","2018-03-23","2018-03-23",4,"Mireille Puckett","Oxnard","Santa Cruz Bikes","Genna Serrano","Trek Girl's Kickster - 2017","Trek","Children Bicycles",2,"149.99","0.05","284.9810"
1452,"2018-03-20","2018-03-23","2018-03-23",4,"Mireille Puckett","Oxnard","Santa Cruz Bikes","Genna Serrano","Sun Bicycles Cruz 7 - Women's - 2017","Sun Bicycles","Comfort Bicycles",2,"416.99","0.07","775.6014"
1453,"2018-03-20","2018-03-23","2018-03-22",4,"Leland Mcdowell","Encino","Santa Cruz Bikes","Genna Serrano","Trek Precaliber 16 Boys - 2017","Trek","Children Bicycles",2,"209.99","0.10","377.9820"
1454,"2018-03-20","2018-03-21","2018-03-22",4,"Fairy Robinson","Liverpool","Baldwin Bikes","Marcelene Boyer","Electra Heartchya 1 (20-inch) - Girl's - 2018","Electra","Children Bicycles",1,"319.99","0.07","297.5907"
1454,"2018-03-20","2018-03-21","2018-03-22",4,"Fairy Robinson","Liverpool","Baldwin Bikes","Marcelene Boyer","Sun Bicycles Spider 3i - 2017","Sun Bicycles","Mountain Bikes",2,"832.99","0.10","1499.3820"
1454,"2018-03-20","2018-03-21","2018-03-22",4,"Fairy Robinson","Liverpool","Baldwin Bikes","Marcelene Boyer","Surly Krampus - 2018","Surly","Mountain Bikes",1,"1499.00","0.20","1199.2000"
1454,"2018-03-20","2018-03-21","2018-03-22",4,"Fairy Robinson","Liverpool","Baldwin Bikes","Marcelene Boyer","Haro Flightline Two 26 Plus - 2017","Haro","Mountain Bikes",2,"549.99","0.05","1044.9810"
1455,"2018-03-20","2018-03-22","2018-03-21",4,"Greta Page","Commack","Baldwin Bikes","Marcelene Boyer","Electra Townie 7D (20-inch) - Boys' - 2017","Electra","Children Bicycles",2,"339.99","0.05","645.9810"
1455,"2018-03-20","2018-03-22","2018-03-21",4,"Greta Page","Commack","Baldwin Bikes","Marcelene Boyer","Electra Townie Balloon 3i EQ - 2017/2018","Electra","Cruisers Bicycles",1,"749.99","0.20","599.9920"
1456,"2018-03-20","2018-03-21","2018-03-23",4,"Hue May","Valley Stream","Baldwin Bikes","Venita Daniel","Trek Lift+ - 2018","Trek","Electric Bikes",2,"2799.99","0.05","5319.9810"
1456,"2018-03-20","2018-03-21","2018-03-23",4,"Hue May","Valley Stream","Baldwin Bikes","Venita Daniel","Electra Townie Original 3i EQ Ladies' - 2018","Electra","Cruisers Bicycles",1,"639.99","0.07","595.1907"
1456,"2018-03-20","2018-03-21","2018-03-23",4,"Hue May","Valley Stream","Baldwin Bikes","Venita Daniel","Trek Kickster - 2018","Trek","Children Bicycles",2,"159.99","0.10","287.9820"
1456,"2018-03-20","2018-03-21","2018-03-23",4,"Hue May","Valley Stream","Baldwin Bikes","Venita Daniel","Trek Precaliber 20 6-speed Boy's - 2018","Trek","Children Bicycles",1,"289.99","0.10","260.9910"
1456,"2018-03-20","2018-03-21","2018-03-23",4,"Hue May","Valley Stream","Baldwin Bikes","Venita Daniel","Surly Big Fat Dummy Frameset - 2018","Surly","Mountain Bikes",1,"469.99","0.10","422.9910"
1457,"2018-03-20","2018-03-23","2018-03-23",4,"Shanda Stevenson","Freeport","Baldwin Bikes","Marcelene Boyer","Trek Marlin 5 - 2018","Trek","Mountain Bikes",1,"489.99","0.07","455.6907"
1457,"2018-03-20","2018-03-23","2018-03-23",4,"Shanda Stevenson","Freeport","Baldwin Bikes","Marcelene Boyer","Sun Bicycles Drifter 7 - Women's - 2017","Sun Bicycles","Comfort Bicycles",1,"470.99","0.20","376.7920"
1457,"2018-03-20","2018-03-23","2018-03-23",4,"Shanda Stevenson","Freeport","Baldwin Bikes","Marcelene Boyer","Trek Kickster - 2018","Trek","Children Bicycles",1,"159.99","0.20","127.9920"
1457,"2018-03-20","2018-03-23","2018-03-23",4,"Shanda Stevenson","Freeport","Baldwin Bikes","Marcelene Boyer","Trek Domane SL 5 Disc Women's - 2018","Trek","Road Bikes",2,"2499.99","0.20","3999.9840"
1458,"2018-03-20","2018-03-22","2018-03-21",4,"Ping Quinn","Rowlett","Rowlett Bikes","Kali Vargas","Electra Treasure 1 20 - 2018","Electra","Children Bicycles",2,"319.99","0.05","607.9810"
1458,"2018-03-20","2018-03-22","2018-03-21",4,"Ping Quinn","Rowlett","Rowlett Bikes","Kali Vargas","Sun Bicycles Streamway 7 - 2017","Sun Bicycles","Comfort Bicycles",1,"533.99","0.05","507.2905"
1458,"2018-03-20","2018-03-22","2018-03-21",4,"Ping Quinn","Rowlett","Rowlett Bikes","Kali Vargas","Electra Townie Original 21D - 2016","Electra","Cruisers Bicycles",1,"549.99","0.05","522.4905"
1458,"2018-03-20","2018-03-22","2018-03-21",4,"Ping Quinn","Rowlett","Rowlett Bikes","Kali Vargas","Sun Bicycles Biscayne Tandem CB - 2017","Sun Bicycles","Cruisers Bicycles",2,"647.99","0.10","1166.3820"
1459,"2018-03-21","2018-03-22","2018-03-22",4,"Genoveva Baldwin","Port Washington","Baldwin Bikes","Venita Daniel","Electra Amsterdam Royal 8i - 2017/2018","Electra","Cruisers Bicycles",1,"1259.90","0.10","1133.9100"
1460,"2018-03-21","2018-03-23","2018-03-23",4,"Desmond Rose","Mount Vernon","Baldwin Bikes","Venita Daniel","Trek Powerfly 5 FS - 2018","Trek","Electric Bikes",1,"4499.99","0.05","4274.9905"
1460,"2018-03-21","2018-03-23","2018-03-23",4,"Desmond Rose","Mount Vernon","Baldwin Bikes","Venita Daniel","Electra Girl's Hawaii 1 16 - 2017","Electra","Cruisers Bicycles",1,"299.99","0.07","278.9907"
1460,"2018-03-21","2018-03-23","2018-03-23",4,"Desmond Rose","Mount Vernon","Baldwin Bikes","Venita Daniel","Surly ECR Frameset - 2018","Surly","Road Bikes",1,"749.99","0.05","712.4905"
1460,"2018-03-21","2018-03-23","2018-03-23",4,"Desmond Rose","Mount Vernon","Baldwin Bikes","Venita Daniel","Trek Slash 8 27.5 - 2016","Trek","Mountain Bikes",2,"3999.99","0.07","7439.9814"
1460,"2018-03-21","2018-03-23","2018-03-23",4,"Desmond Rose","Mount Vernon","Baldwin Bikes","Venita Daniel","Trek Farley Carbon Frameset - 2018","Trek","Mountain Bikes",2,"999.99","0.07","1859.9814"
1461,"2018-03-22","2018-03-25","2018-03-23",4,"Wanita Davenport","Spring Valley","Baldwin Bikes","Marcelene Boyer","Trek Emonda S 4 - 2017","Trek","Road Bikes",1,"1499.99","0.20","1199.9920"
1461,"2018-03-22","2018-03-25","2018-03-23",4,"Wanita Davenport","Spring Valley","Baldwin Bikes","Marcelene Boyer","Electra Townie Commute 8D Ladies' - 2018","Electra","Cruisers Bicycles",2,"699.99","0.20","1119.9840"
1462,"2018-03-22","2018-03-24","2018-03-24",4,"Louise Flowers","Depew","Baldwin Bikes","Marcelene Boyer","Strider Classic 12 Balance Bike - 2018","Strider","Children Bicycles",1,"89.99","0.20","71.9920"
1462,"2018-03-22","2018-03-24","2018-03-24",4,"Louise Flowers","Depew","Baldwin Bikes","Marcelene Boyer","Electra Townie Original 7D - 2015/2016","Electra","Comfort Bicycles",1,"499.99","0.07","464.9907"
1462,"2018-03-22","2018-03-24","2018-03-24",4,"Louise Flowers","Depew","Baldwin Bikes","Marcelene Boyer","Electra Cruiser Lux 3i - 2018","Electra","Cruisers Bicycles",1,"529.99","0.10","476.9910"
1462,"2018-03-22","2018-03-24","2018-03-24",4,"Louise Flowers","Depew","Baldwin Bikes","Marcelene Boyer","Electra Tiger Shark 3i (20-inch) - Boys' - 2018","Electra","Children Bicycles",1,"369.99","0.10","332.9910"
1462,"2018-03-22","2018-03-24","2018-03-24",4,"Louise Flowers","Depew","Baldwin Bikes","Marcelene Boyer","Electra Townie Commute Go! - 2018","Electra","Cruisers Bicycles",1,"2999.99","0.05","2849.9905"
1463,"2018-03-23","2018-03-24","2018-03-24",4,"Dorothea Chang","Astoria","Baldwin Bikes","Venita Daniel","Trek Silque SLR 8 Women's - 2017","Trek","Road Bikes",2,"6499.99","0.05","12349.9810"
1463,"2018-03-23","2018-03-24","2018-03-24",4,"Dorothea Chang","Astoria","Baldwin Bikes","Venita Daniel","Surly Straggler - 2018","Surly","Road Bikes",1,"1549.00","0.05","1471.5500"
1464,"2018-03-24","2018-03-25","2018-03-25",4,"Stan Saunders","Canandaigua","Baldwin Bikes","Venita Daniel","Sun Bicycles Cruz 7 - Women's - 2017","Sun Bicycles","Comfort Bicycles",2,"416.99","0.05","792.2810"
1464,"2018-03-24","2018-03-25","2018-03-25",4,"Stan Saunders","Canandaigua","Baldwin Bikes","Venita Daniel","Surly Krampus - 2018","Surly","Mountain Bikes",1,"1499.00","0.20","1199.2000"
1464,"2018-03-24","2018-03-25","2018-03-25",4,"Stan Saunders","Canandaigua","Baldwin Bikes","Venita Daniel","Trek 1120 - 2018","Trek","Road Bikes",2,"2499.99","0.20","3999.9840"
1464,"2018-03-24","2018-03-25","2018-03-25",4,"Stan Saunders","Canandaigua","Baldwin Bikes","Venita Daniel","Trek Domane ALR 4 Disc Women's - 2018","Trek","Road Bikes",2,"1549.99","0.05","2944.9810"
1465,"2018-03-25","2018-03-28","2018-03-28",4,"Cayla Johnson","Coram","Baldwin Bikes","Venita Daniel","Electra Amsterdam Original 3i - 2015/2017","Electra","Cruisers Bicycles",2,"659.99","0.05","1253.9810"
1466,"2018-03-26","2018-03-29","2018-03-28",4,"Fannie Jenkins","Oxnard","Santa Cruz Bikes","Genna Serrano","Electra Townie Commute 27D Ladies - 2018","Electra","Comfort Bicycles",2,"899.99","0.07","1673.9814"
1466,"2018-03-26","2018-03-29","2018-03-28",4,"Fannie Jenkins","Oxnard","Santa Cruz Bikes","Genna Serrano","Electra Townie Commute Go! - 2018","Electra","Cruisers Bicycles",1,"2999.99","0.05","2849.9905"
1466,"2018-03-26","2018-03-29","2018-03-28",4,"Fannie Jenkins","Oxnard","Santa Cruz Bikes","Genna Serrano","Surly Pack Rat - 2018","Surly","Road Bikes",2,"1349.00","0.20","2158.4000"
1466,"2018-03-26","2018-03-29","2018-03-28",4,"Fannie Jenkins","Oxnard","Santa Cruz Bikes","Genna Serrano","Trek Stache 5 - 2017","Trek","Mountain Bikes",2,"1499.99","0.05","2849.9810"
1467,"2018-03-26","2018-03-27","2018-03-29",4,"Katherina Odom","Plainview","Baldwin Bikes","Venita Daniel","Pure Cycles Western 3-Speed - Women's - 2015/2016","Pure Cycles","Cruisers Bicycles",1,"449.00","0.07","417.5700"
1467,"2018-03-26","2018-03-27","2018-03-29",4,"Katherina Odom","Plainview","Baldwin Bikes","Venita Daniel","Trek Fuel EX 8 29 - 2018","Trek","Mountain Bikes",1,"3199.99","0.20","2559.9920"
1467,"2018-03-26","2018-03-27","2018-03-29",4,"Katherina Odom","Plainview","Baldwin Bikes","Venita Daniel","Trek Precaliber 24 21-speed Girl's - 2018","Trek","Children Bicycles",2,"369.99","0.10","665.9820"
1468,"2018-03-27","2018-03-30","2018-03-29",4,"Tameka Fisher","Redondo Beach","Santa Cruz Bikes","Mireya Copeland","Trek Precaliber 12 Boy's - 2018","Trek","Children Bicycles",1,"199.99","0.05","189.9905"
1468,"2018-03-27","2018-03-30","2018-03-29",4,"Tameka Fisher","Redondo Beach","Santa Cruz Bikes","Mireya Copeland","Trek Madone 9.2 - 2017","Trek","Road Bikes",1,"4999.99","0.07","4649.9907"
1468,"2018-03-27","2018-03-30","2018-03-29",4,"Tameka Fisher","Redondo Beach","Santa Cruz Bikes","Mireya Copeland","Trek Silque SLR 7 Women's - 2017","Trek","Road Bikes",2,"5999.99","0.07","11159.9814"
1469,"2018-03-27","2018-03-28","2018-03-30",4,"Alisia Albert","Garland","Rowlett Bikes","Kali Vargas","Electra Glam Punk 3i Ladies' - 2017","Electra","Cruisers Bicycles",2,"799.99","0.20","1279.9840"
